"TABLE_NAME","COLUMN_NAME","CNTITLE","CNNAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","IS_PK"
"GSP_ORGANISE_CODE_PERMIT","INPUTMANID","录入人ID","录入人ID","NUMBER","22","10","0","N"
"GSP_ORGANISE_CODE_PERMIT","USESTATUS","使用状态","使用状态","NUMBER","22","2","0","N"
"GSP_ORGANISE_CODE_PERMIT","FILEGROUPID","图片","图片","NUMBER","22","10","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CHECKID","验收单ID","验收单ID","NUMBER","22","12","0","Y"
"GSP_PHYSIC_QUALITY_CHECK","CHECKDOCNO","检验单号","检验单号","VARCHAR2","50","","","N"
"GSP_PHYSIC_QUALITY_CHECK","CREDATE","收货日期","收货日期","DATE","7","","","N"
"GSP_PHYSIC_QUALITY_CHECK","OPERATIONTYPE","业务类型","业务类型","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","INPUTMANID","录入人ID","录入人ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","QUCHECKID","检查部门ID","检查部门ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CHECKDATE","验收日期","验收日期","DATE","7","","","N"
"GSP_PHYSIC_QUALITY_CHECK","WAREHID","物流中心号","物流中心号","NUMBER","22","12","0","Y"
"GSP_PHYSIC_QUALITY_CHECK","GOODSOWNERID","货主名称","货主名称","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","ARRIVEDATE","到货日期","到货日期","DATE","7","","","N"
"GSP_PHYSIC_QUALITY_CHECK","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","GOODSQTY","货品数量","货品数量","NUMBER","22","16","6","N"
"GSP_PHYSIC_QUALITY_CHECK","GOODSUNIT","单位","单位","VARCHAR2","10","","","N"
"GSP_PHYSIC_QUALITY_CHECK","COMPANYID","供应商ID","供应商ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","LOTID","批号ID","批号ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","QUANSTATUS","质量状态","质量状态","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","FACEQUALITY","外观质量","外观质量","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","PACKQUALITY","包装质量","包装质量","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","TRANSTEMP","运输温度","运输温度","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","IMPORTREPFLAG","药检报告","药检报告","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","PASSGATEFLAG","通关单","通关单","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","REGISTEFLAG","注册证","注册证","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","MEDCHECKFLAG","药检证标志","药检证标志","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","ELIGIBILITYFLAG","合格证","合格证","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","APPROVEDOCNO","批准文号","批准文号","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","REGISTNO","注册证号","注册证号","VARCHAR2","40","","","N"
"GSP_PHYSIC_QUALITY_CHECK","RPTNO","口岸检测报告编号","口岸检测报告编号","VARCHAR2","40","","","N"
"GSP_PHYSIC_QUALITY_CHECK","BACKWHYID","退货原因","退货原因","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CHECKMANID1","验收员A","验收员A","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CHECKMANID2","验收员B","验收员B","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","RECEIVEID","收货细单ID","收货细单ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CHECKCONCLUSION","","","NUMBER","22","2","0","N"
"GSP_PHYSIC_QUALITY_CHECK","DECISIONFLAG","验收结论","验收结论","NUMBER","22","10","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CONFIRMMANID","确定人ID","确定人ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","CONFIRMDATE","确定时间","确定时间","DATE","7","","","N"
"GSP_PHYSIC_QUALITY_CHECK","USESTATUS","检验单状态","检验单状态","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","MEMO","备注","备注","VARCHAR2","200","","","N"
"GSP_PHYSIC_QUALITY_CHECK","EXPFLAG","","","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","EXPDATE","出货日期","出货日期","DATE","7","","","N"
"GSP_PHYSIC_QUALITY_CHECK","EXPFILENAME","","","VARCHAR2","40","","","N"
"GSP_PHYSIC_QUALITY_CHECK","LQCCHECK","可见异物检验","可见异物检验","NUMBER","22","1","0","N"
"GSP_PHYSIC_QUALITY_CHECK","PASSGATENO","通关号","通关号","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","PIJIANNO","批件号","批件号","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","SENDNO","批签发单","批签发单","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","LPNCODE","LP编码","LP编码","VARCHAR2","80","","","N"
"GSP_PHYSIC_QUALITY_CHECK","GCOMPANYNAME","原货主单位名称","原货主单位名称","VARCHAR2","100","","","N"
"GSP_PHYSIC_QUALITY_CHECK","SOURCEOUTDTLID","","","NUMBER","22","12","0","N"
"GSP_PHYSIC_QUALITY_CHECK","AUTOTASKFLAG","自动生成标志","自动生成标志","NUMBER","22","2","0","N"
"GSP_PHYSIC_QUALITY_CHECK","AUTOCREDATE","自动生成时间","自动生成时间","DATE","7","","","N"
"GSP_QUALITY_PROTOCOL","PROTOCOLID","协议书ID","协议书ID","NUMBER","22","10","0","Y"
"GSP_QUALITY_PROTOCOL","COMPANYID","单位ID","单位ID","NUMBER","22","10","0","N"
"GSP_QUALITY_PROTOCOL","VALIDONDATE","期限","期限","DATE","7","","","N"
"GSP_QUALITY_PROTOCOL","VALIDENDDATE","期限至","期限至","DATE","7","","","N"
"GSP_QUALITY_PROTOCOL","PICTURE","","","VARCHAR2","1000","","","N"
"GSP_QUALITY_PROTOCOL","CREDATE","录入日期","录入日期","DATE","7","","","N"
"GSP_QUALITY_PROTOCOL","INPUTMANID","录入人ID","录入人ID","NUMBER","22","10","0","N"
"GSP_QUALITY_PROTOCOL","USESTATUS","使用状态","使用状态","NUMBER","22","2","0","N"
"GSP_QUALITY_PROTOCOL","FILEGROUPID","图片","图片","NUMBER","22","10","0","N"
"GSP_ST_HUM_TEM","HUMTEMID","记录ID","记录ID","NUMBER","22","12","0","Y"
"GSP_ST_HUM_TEM","AREAID","库区ID","库区ID","NUMBER","22","12","0","N"
"GSP_ST_HUM_TEM","CREDATE","创建日期","创建日期","DATE","7","","","N"
"GSP_ST_HUM_TEM","INPUTMANID","录入人","录入人","NUMBER","22","12","0","N"
"GSP_ST_HUM_TEM","AMNTEMP","上午自然温度","上午自然温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","AMNHUM","上午自然相对湿度","上午自然相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","AMTEMP","上午温度","上午温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","AMHUM","上午相对湿度","上午相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMNTEMP","下午自然温度","下午自然温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMNHUM","下午自然相对湿度","下午自然相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMTEMP","下午温度","下午温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMHUM","下午相对湿度","下午相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","AMMETHOD","上午超标养护措施","上午超标养护措施","VARCHAR2","400","","","N"
"GSP_ST_HUM_TEM","PMMETHOD","下午超标养护措施","下午超标养护措施","VARCHAR2","400","","","N"
"GSP_ST_HUM_TEM","AMTEMP1","上午采取措施后温度","上午采取措施后温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","AMHUM1","上午采取措施后相对湿度","上午采取措施后相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMTEMP1","下午采取措施后温度","下午采取措施后温度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","PMHUM1","下午采取措施后相对湿度","下午采取措施后相对湿度","NUMBER","22","6","2","N"
"GSP_ST_HUM_TEM","MEMO","备注","备注","VARCHAR2","200","","","N"
"GSP_ST_HUM_TEM","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","INOUTID","出入库ID","出入库ID","NUMBER","22","12","0","Y"
"GSP_ST_IO_RECORD","CREDATE","出库时间","出库时间","DATE","7","","","N"
"GSP_ST_IO_RECORD","INPUTMANID","录入人ID","录入人ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","CHECKMANID","复核人ID","复核人ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","COMEFROM","暂存处理","暂存处理","NUMBER","22","2","0","N"
"GSP_ST_IO_RECORD","COMPANYID","客户ID","客户ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","BATCHNO","批次","批次","VARCHAR2","20","","","N"
"GSP_ST_IO_RECORD","LOTID","批号ID","批号ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","GOODSPACKID","货品包装ID","货品包装ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","POSID","货位ID","货位ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","QUANSTATUS","质量状态","质量状态","NUMBER","22","2","0","N"
"GSP_ST_IO_RECORD","GOODSQTY","货品数量","货品数量","NUMBER","22","16","6","N"
"GSP_ST_IO_RECORD","KEEPMANID","任务执行人ID","任务执行人ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","KEEPDATE","复核日期","复核日期","DATE","7","","","N"
"GSP_ST_IO_RECORD","MEMO","备注","备注","VARCHAR2","200","","","N"
"GSP_ST_IO_RECORD","CHECKMAN2ID","第二复核人ID","第二复核人ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","CHECK2DATE","","","DATE","7","","","N"
"GSP_ST_IO_RECORD","OPERATIONTYPE","业务类型","业务类型","NUMBER","22","2","0","N"
"GSP_ST_IO_RECORD","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","NOWLFLAG","无物流标志","无物流标志","NUMBER","22","1","0","N"
"GSP_ST_IO_RECORD","GCOMPANYNAME","","","VARCHAR2","100","","","N"
"GSP_ST_IO_RECORD","SOURCEOUTDTLID","","","NUMBER","22","12","0","N"
"GSP_ST_IO_RECORD","AUTOTASKFLAG","自动生成标志","自动生成标志","NUMBER","22","1","0","N"
"GSP_ST_IO_RECORD","AUTOCREDATE","自动生成时间","自动生成时间","DATE","7","","","N"
"GSP_TAX_REGISTRATION","SEQID","税务登记证ID","税务登记证ID","NUMBER","22","10","0","Y"
"GSP_TAX_REGISTRATION","COMPANYID","单位ID","单位ID","NUMBER","22","10","0","N"
"GSP_TAX_REGISTRATION","TAXNO","税务登记号","税务登记号","VARCHAR2","50","","","N"
"GSP_TAX_REGISTRATION","VALIDONDATE","期限","期限","DATE","7","","","N"
"GSP_TAX_REGISTRATION","VALIDENDDATE","期限至","期限至","DATE","7","","","N"
"GSP_TAX_REGISTRATION","INPUTMANID","录入人ID","录入人ID","NUMBER","22","10","0","N"
"GSP_TAX_REGISTRATION","CREDATE","录入日期","录入日期","DATE","7","","","N"
"GSP_TAX_REGISTRATION","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"LYZX_TPRICE_GOODS","GOODSID","货品ID","货品ID","NUMBER","22","12","0","Y"
"LYZX_TPRICE_GOODS","OPCODE","操作码","操作码","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSPY","货品名称拼音","货品名称拼音","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSNAME","货品名称","货品名称","VARCHAR2","500","","","N"
"LYZX_TPRICE_GOODS","GOODSENGNAME","英文名称","英文名称","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSFORMALNAME","化学名","化学名","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSPINYIN","货品拼音","货品拼音","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSQTYPE","规格","规格","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","DICTNO","药典编码","药典编码","VARCHAR2","60","","","N"
"LYZX_TPRICE_GOODS","CREDATE","创建日期","创建日期","DATE","7","","","N"
"LYZX_TPRICE_GOODS","INPUTMANID","录入员ID","录入员ID","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","MEMO","备注","备注","VARCHAR2","200","","","N"
"LYZX_TPRICE_GOODS","BARCODE","EAN条形码","EAN条形码","VARCHAR2","20","","","N"
"LYZX_TPRICE_GOODS","POISON_DRUG","毒麻标志","毒麻标志","VARCHAR2","8","","","N"
"LYZX_TPRICE_GOODS","GOODSTYPE","货品规格","货品规格","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","CLASSID","货品分类ID","货品分类ID","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","FACTID","生产厂家ID","生产厂家ID","NUMBER","22","12","0","N"
"LYZX_TPRICE_GOODS","PRODAREA","产地","产地","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","REGISTNO","注册证号","注册证号","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GMPFLAG","GMP通过标识","GMP通过标识","NUMBER","22","1","0","N"
"LYZX_TPRICE_GOODS","DRUGFORM","剂型","剂型","VARCHAR2","40","","","N"
"LYZX_TPRICE_GOODS","UNIFYNO","物流中心分类编码","物流中心分类编码","VARCHAR2","60","","","N"
"LYZX_TPRICE_GOODS","L_PERIOD","有效期","有效期","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","S_PERIODUNIT","有效期间单位","有效期间单位","VARCHAR2","10","","","N"
"LYZX_TPRICE_GOODS","TPRICEGTYPE","货品计费类型","货品计费类型","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","USESTATUS","使用状态","使用状态","NUMBER","22","2","0","N"
"LYZX_TPRICE_GOODS","REPTYPE","储存方式","储存方式","NUMBER","22","2","0","N"
"LYZX_TPRICE_GOODS","STORAGETYPE","储存类别","储存类别","NUMBER","22","2","0","N"
"LYZX_TPRICE_GOODS","JKHZFLAG","进口/国产/合资","进口/国产/合资","VARCHAR2","2","","","N"
"LYZX_TPRICE_GOODS","FIRSTCFDATE","","","DATE","7","","","N"
"LYZX_TPRICE_GOODS","APPROVEDOCNO","批准文号","批准文号","VARCHAR2","100","","","N"
"LYZX_TPRICE_GOODS","GOODSTYPEID","货品计费分类","货品计费分类","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","SPECIALFLAG","特药普药标志","特药普药标志","NUMBER","22","1","0","N"
"LYZX_TPRICE_GOODS","SIGNATURE","药品特征码","药品特征码","VARCHAR2","20","","","N"
"LYZX_TPRICE_GOODS","MAINTEN","","","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","FILEGROUPID","附件","附件","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","ALONEPACKFLAG","","","NUMBER","22","1","0","N"
"LYZX_TPRICE_GOODS","ZXCOL01","","","NUMBER","22","10","0","N"
"LYZX_TPRICE_GOODS","ZXCOL02","药品类型","药品类型","VARCHAR2","100","","","N"
"NP_QF_INSTANCE_WAIT","WAITID","序列ID","序列ID","NUMBER","22","10","0","Y"
"NP_QF_INSTANCE_WAIT","INSTID","流程ID","流程ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","PID","流程ID","流程ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","OPID","功能ID","功能ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","DOCID","单据ID","单据ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","AUTHTYPE","授权类型","授权类型","NUMBER","22","1","0","N"
"NP_QF_INSTANCE_WAIT","EMPLOYEEID","人员ID","人员ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","ROLEID","角色ID","角色ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","INSTDTLID","流程明细ID","流程明细ID","NUMBER","22","10","0","N"
"NP_QF_INSTANCE_WAIT","NODEID","结点ID","结点ID","NUMBER","22","10","0","N"
"NP_ROLE","ROLEID","角色ID","角色ID","NUMBER","22","20","0","Y"
"NP_ROLE","ROLENAME","角色","角色","VARCHAR2","60","","","N"
"NP_ROLE","OPCODE","操作码","操作码","VARCHAR2","20","","","N"
"NP_ROLE","PRODNAME","产品名","产品名","VARCHAR2","20","","","N"
"NP_ROLE_OP","ROLEOPID","roleopid","roleopid","NUMBER","22","20","0","Y"
"NP_ROLE_OP","ROLEID","角色ID","角色ID","NUMBER","22","20","0","N"
"NP_ROLE_OP","OPID","功能ID","功能ID","NUMBER","22","20","0","N"
"NP_ROLE_OP","COMPONENTID","","","NUMBER","22","20","0","N"
"NP_ROLE_OP","CANEXPORT","","","NUMBER","22","1","0","N"
"NP_TASK","TASKID","任务ID","任务ID","NUMBER","22","11","0","Y"
"NP_TASK","TASKNAME","任务名","任务名","VARCHAR2","50","","","N"
"NP_TASK","USESTATUS","运行状态","运行状态","NUMBER","22","1","0","N"
"NP_TASK","TASKDESCRIB","任务描述","任务描述","VARCHAR2","100","","","N"
"NP_TASK","NEXTTIME","下次运行时间","下次运行时间","DATE","7","","","N"
"NP_TASK","LASTTIME","上次运行时间","上次运行时间","DATE","7","","","N"
"NP_TASK","RESULTSTATUS","运行结果","运行结果","NUMBER","22","1","0","N"
"NP_TASK","RESULTMSG","运行摘要","运行摘要","VARCHAR2","100","","","N"
"NP_TASK","SERVICEID","服务ID","服务ID","NUMBER","22","11","0","N"
"NP_TASK","BEGINTIME","开始日期","开始日期","DATE","7","","","N"
"NP_TASK","RUNTYPE","运行周期","运行周期","NUMBER","22","10","0","N"
"NP_TASK","RUNTIME","执行时间","执行时间","VARCHAR2","8","","","N"
"NP_TASK","INTERVALTIME","间隔时间","间隔时间","VARCHAR2","8","","","N"
"NP_TASK","WEEKS","每周几","每周几","VARCHAR2","50","","","N"
"NP_TASK","DAYS","每月几号","每月几号","VARCHAR2","100","","","N"
"NP_TASK","REDOFLAG","过期补做标记","过期补做标记","NUMBER","22","1","0","N"
"NP_TASK","VALIDITYTIME","补做有效期","补做有效期","VARCHAR2","8","","","N"
"NP_TASK","VALIDITYDAYS","补做有效天数","补做有效天数","NUMBER","22","5","0","N"
"NP_TASK","LASTFINISHTIME","最后运行结束时间","最后运行结束时间","DATE","7","","","N"
"NP_TASK_SERVICE_DEFUALTPARAM","PARAMID","参数ID","参数ID","NUMBER","22","11","0","Y"
"NP_TASK_SERVICE_DEFUALTPARAM","SERVICEID","服务ID","服务ID","NUMBER","22","11","0","N"
"NP_TASK_SERVICE_DEFUALTPARAM","PARAMNAME","参数名","参数名","VARCHAR2","50","","","N"
"NP_TASK_SERVICE_DEFUALTPARAM","PARAMTYPE","参数类型","参数类型","NUMBER","22","1","0","N"
"NP_TASK_SERVICE_DEFUALTPARAM","PARAMVALUE","参数值","参数值","VARCHAR2","200","","","N"
"NP_TASK_SERVICE_DEFUALTPARAM","PARAMDESCRIB","","","VARCHAR2","200","","","N"
"NP_TASK_SERVICE_DEFUALTPARAM","NULLABLE","是否必填","是否必填","NUMBER","22","1","0","N"
"NP_TASK_SERVICE_DEFUALTPARAM","INPUTMANID","录入人ID","录入人ID","NUMBER","22","11","0","N"
"NP_TASK_SERVICE_DEFUALTPARAM","CREDATE","录入时间","录入时间","DATE","7","","","N"
"NP_WF_DEFINE","WFID","流程ID","流程ID","NUMBER","22","10","0","Y"
"NP_WF_DEFINE","WFNAME","流名称","流名称","VARCHAR2","40","","","N"
"NP_WF_DEFINE","TABLENAME","对应基表名","对应基表名","VARCHAR2","40","","","N"
"NP_WF_DEFINE","VIEWNAME","对应视图名","对应视图名","VARCHAR2","40","","","N"
"NP_WF_DEFINE","PKCOLNAME","","","VARCHAR2","40","","","N"
"NP_WF_DEFINE","STATUSCOLNAME","回填状态字段名","回填状态字段名","VARCHAR2","40","","","N"
"NP_WF_DEFINE","MESSAGECOLNAME","审批意见字段名","审批意见字段名","VARCHAR2","40","","","N"
"NP_WF_DEFINE","CONDEXPR","流程启动表达式","流程启动表达式","VARCHAR2","2000","","","N"
"NP_WF_DEFINE","SUMMARYEXPR","流程摘要表达式","流程摘要表达式","VARCHAR2","2000","","","N"
"NP_WF_DEFINE","USESTATUS","使用状态","使用状态","NUMBER","22","1","0","N"
"NP_WF_DEFINE","NEXTWFID","","","NUMBER","22","10","0","N"
"NP_WF_DEFINE","CALLOPID","调用功能ID","调用功能ID","NUMBER","22","10","0","N"
"NP_WF_DEFINE","CALLCOND","调用参数","调用参数","VARCHAR2","100","","","N"
"NP_WF_NODE","WFNODEID","结点ID","结点ID","NUMBER","22","10","0","Y"
"NP_WF_NODE","WFID","流程ID","流程ID","NUMBER","22","10","0","N"
"NP_WF_NODE","NODENAME","结点名","结点名","VARCHAR2","40","","","N"
"NP_WF_NODE","ROLEIDS","","","VARCHAR2","1000","","","N"
"NP_WF_NODE","EMPLOYEEIDS","","","VARCHAR2","1000","","","N"
"NP_WF_NODE","STAGE","级","级","NUMBER","22","5","0","N"
"NP_WF_NODE","ENTERCOND","入口条件","入口条件","VARCHAR2","2000","","","N"
"NP_WF_NODE","PASSSTATUS","通过状态","通过状态","VARCHAR2","20","","","N"
"NP_WF_NODE","REFUSESTATUS","不通过状态","不通过状态","VARCHAR2","20","","","N"
"NP_WF_NODE","ACTIONTYPE","动作类型","动作类型","VARCHAR2","20","","","N"
"NP_WF_NODE","CLASSNAME","JAVA类名","JAVA类名","VARCHAR2","200","","","N"
"NP_WF_NODE","UPDATESQL","UPDATE SQL","UPDATE SQL","VARCHAR2","2000","","","N"
"NP_WF_NODE","REJECTSTATUS","驳回状态","驳回状态","VARCHAR2","20","","","N"
"PUB_COMPANY","COMPANYID","单位ID","单位ID","NUMBER","22","10","0","Y"
"PUB_COMPANY","COMPANYOPCODE","货主原单位操作码","货主原单位操作码","VARCHAR2","100","","","N"
"PUB_COMPANY","COMPANYPINYIN","主档拼音","主档拼音","VARCHAR2","40","","","N"
"PUB_COMPANY","COMPANYNO","主档编码","主档编码","VARCHAR2","40","","","N"
"PUB_COMPANY","COMPANYNAME","主档名称","主档名称","VARCHAR2","100","","","N"
"PUB_COMPANY","COMPANYSHORTNAME","主档简称","主档简称","VARCHAR2","100","","","N"
"PUB_COMPANY","COMPANYTYPE","类型","类型","NUMBER","22","2","0","N"
"PUB_COMPANY","PARENTCOMPANYID","","","NUMBER","22","10","0","N"
